"","ID","description","temp","sunset","sunrise","epochTime","code","city","date"
"3519","d7fe4ee2-b7f1-11e8-b969-f6d90b7b43e5","Cloudy",0,"7:53 pm","7:10 am",1536910997.36,"26","Calgary",2018-09-14 01:43:17
"3520","3f27ebe6-c5b2-11e8-ac76-5e84cbe86f16","Mostly Cloudy",3,"7:11 pm","7:36 am",1538422998.92,"28","Edmonton",2018-10-01 13:43:18
"3521","15322ef8-b614-11e8-9d91-3a4116f5c9ff","Cloudy",18,"7:45 pm","6:52 am",1536705800.6,"26","Medicine Hat",2018-09-11 16:43:20
"3522","3f209094-b059-11e8-8bf6-9e3a22509cd8","Partly Cloudy",8,"8:9 pm","6:51 am",1536075799.25,"30","Lethbridge",2018-09-04 09:43:19
"3523","9a6fabae-baec-11e8-9921-1a8cbe9b64fa","Partly Cloudy",5,"7:46 pm","7:13 am",1537238600.09,"29","Red Deer",2018-09-17 20:43:20
"3524","9f3768ce-bb9c-11e8-8c99-da863fc448ed","Partly Cloudy",9,"7:43 pm","7:13 am",1537314199.53,"30","Edmonton",2018-09-18 17:43:19
"3525","80aa2428-b949-11e8-884c-ea7cfb15f3e4","Mostly Cloudy",13,"7:45 pm","7:7 am",1537058597.72,"28","Lethbridge",2018-09-15 18:43:17
"3526","3d3cfc76-b343-11e8-8002-560f388e79e7","Mostly Cloudy",12,"8:7 pm","6:58 am",1536396200.64,"27","Red Deer",2018-09-08 02:43:20
"3527","30a7d6ca-a9f7-11e8-889c-f25a815166f6","Breezy",6,"8:33 pm","6:42 am",1535373977.31,"23","Calgary",2018-08-27 06:46:17
"3528","d0116e7a-c733-11e8-9dbd-a64418aeb339","Partly Cloudy",-1,"7:6 pm","7:34 am",1538588598.29,"30","Lethbridge",2018-10-03 11:43:18
"3529","977e89a2-b91f-11e8-a64c-f2dd6f2994d8","Cloudy",7,"7:51 pm","7:11 am",1537040597.16,"26","Calgary",2018-09-15 13:43:17
"3530","f27ee222-bb61-11e8-95d9-dabf39d14cfb","Partly Cloudy",5,"7:43 pm","7:13 am",1537288998.94,"30","Edmonton",2018-09-18 10:43:18
"3531","bfe1d34e-afca-11e8-ba0f-228570ea1b01","Mostly Cloudy",13,"8:18 pm","6:53 am",1536014597.23,"28","Calgary",2018-09-03 16:43:17
"3532","32b31bf0-c0b8-11e8-82c4-bec39fd5beb4","Clear",2,"7:26 pm","7:25 am",1537875799.19,"31","Edmonton",2018-09-25 05:43:19
"3533","f530fbf4-c57f-11e8-a771-02e425426ed6","Cloudy",-1,"7:13 pm","7:36 am",1538401399.99,"26","Red Deer",2018-10-01 07:43:19
"3534","6ac4b8d2-bb40-11e8-95d9-dabf39d14cfb","Mostly Cloudy",2,"7:44 pm","7:16 am",1537274597.84,"27","Calgary",2018-09-18 06:43:17
"3535","5474dd52-b319-11e8-8f0e-fe6cca7c3925","Mostly Clear",16,"8:9 pm","6:56 am",1536378200.73,"33","Red Deer",2018-09-07 21:43:20
"3536","a2f771c0-ba7f-11e8-99a0-be9872c6f7fe","Cloudy",1,"7:45 pm","7:11 am",1537191799.25,"26","Edmonton",2018-09-17 07:43:19
"3537","0efbd2b8-aee0-11e8-9349-2e1942d9ae2e","Sunny",18,"8:13 pm","6:48 am",1535913798.21,"32","Lethbridge",2018-09-02 12:43:18
"3538","a04523d6-bd69-11e8-aa16-26d5954e64f9","Cloudy",3,"7:35 pm","7:18 am",1537512199.29,"26","Edmonton",2018-09-21 00:43:19
"3539","72e4ce70-b0b5-11e8-b4b3-feb107bf9727","Sunny",9,"8:17 pm","6:48 am",1536115399.8,"32","Edmonton",2018-09-04 20:43:19
"3540","245fdb12-c075-11e8-bab8-f6fe6ba6b01b","Mostly Clear",4,"7:28 pm","7:23 am",1537846998.88,"33","Edmonton",2018-09-24 21:43:18
"3541","c77174c8-c7a0-11e8-ad31-c25a097bfbe8","Cloudy",-4,"7:4 pm","7:36 am",1538635398.96,"26","Lethbridge",2018-10-04 00:43:18
"3542","3a3f4256-afa9-11e8-ba0f-228570ea1b01","Breezy",19,"8:3 pm","6:40 am",1536000199.64,"23","Medicine Hat",2018-09-03 12:43:19
"3543","80b32d18-bfcd-11e8-b902-ceefc08da6a7","Mostly Cloudy",4,"7:26 pm","7:21 am",1537774998.32,"27","Lethbridge",2018-09-24 01:43:18
"3544","9bfa877e-b802-11e8-b969-f6d90b7b43e5","Mostly Cloudy",3,"7:47 pm","7:6 am",1536918198.11,"27","Lethbridge",2018-09-14 03:43:18
"3545","5f992c3c-c6e8-11e8-983f-9e283736f851","Snow Showers",-3,"7:10 pm","7:40 am",1538556197.34,"14","Calgary",2018-10-03 02:43:17
"3546","4f6e1072-c7c2-11e8-91cb-bed55c82e76a","Cloudy",-2,"7:6 pm","7:41 am",1538649800.5,"26","Red Deer",2018-10-04 04:43:20
"3547","b00e548e-b271-11e8-ab0a-1e678d4a9ebc","Clear",12,"8:3 pm","6:56 am",1536306198.96,"31","Lethbridge",2018-09-07 01:43:18
"3548","ed6b6fd4-b42d-11e8-bb60-f6c0f0ab83f2","Rain",11,"7:58 pm","6:59 am",1536496998.46,"12","Lethbridge",2018-09-09 06:43:18
"3549","09c3b2f2-bb38-11e8-a5bd-1621b355ba70","Cloudy",6,"7:30 pm","7:3 am",1537270999.12,"26","Medicine Hat",2018-09-18 05:43:19
"3550","38f3cb98-addc-11e8-9da6-52b2d3f94efd","Cloudy",12,"8:7 pm","6:37 am",1535802199.47,"26","Medicine Hat",2018-09-01 05:43:19
"3551","7dd4b9da-c2b7-11e8-af8a-ce3d81cec342","Rain",5,"7:19 pm","7:25 am",1538095398.07,"12","Lethbridge",2018-09-27 18:43:18
"3552","3aef06f8-be7e-11e8-93f9-d6d424f185df","Cloudy",-2,"7:34 pm","7:21 am",1537630999.87,"26","Red Deer",2018-09-22 09:43:19
"3553","f97ca084-bfab-11e8-b297-aa7de8738351","Cloudy",7,"7:28 pm","7:19 am",1537760598.08,"26","Lethbridge",2018-09-23 21:43:18
"3554","110f0f56-c606-11e8-91d3-262265462f46","Cloudy",3,"7:1 pm","7:23 am",1538458999.31,"26","Medicine Hat",2018-10-01 23:43:19
"3555","bf2a4b38-c80d-11e8-9d4d-1e599fe16f44","Cloudy",0,"7:6 pm","7:41 am",1538682200.22,"26","Red Deer",2018-10-04 13:43:20
"3556","6ef9d21e-b39f-11e8-9c97-62c5c9819d23","Partly Cloudy",24,"8:0 pm","6:57 am",1536435797.78,"30","Lethbridge",2018-09-08 13:43:17
"3557","c2883166-b81b-11e8-b969-f6d90b7b43e5","Partly Cloudy",0,"7:53 pm","7:6 am",1536929000.21,"29","Edmonton",2018-09-14 06:43:20
"3558","72fa937e-b739-11e8-8ca0-ceda79ebd692","Cloudy",0,"7:55 pm","7:4 am",1536831800.48,"26","Edmonton",2018-09-13 03:43:20
"3559","664d8f96-ba90-11e8-ab8d-3e234d920b2e","Partly Cloudy",5,"7:41 pm","7:10 am",1537198998.92,"30","Lethbridge",2018-09-17 09:43:18
"3560","61e6aa9a-c8b5-11e8-86c7-feb6af3048c6","Sunny",-1,"6:53 pm","7:29 am",1538754199.19,"32","Medicine Hat",2018-10-05 09:43:19
"3561","adc1c27c-c263-11e8-b27e-02fb975da852","Cloudy",3,"7:22 pm","7:29 am",1538059400.75,"26","Red Deer",2018-09-27 08:43:20
"3562","e284d712-b951-11e8-884c-ea7cfb15f3e4","Cloudy",6,"7:51 pm","7:11 am",1537062197.86,"26","Calgary",2018-09-15 19:43:17
"3563","f479a9e6-b877-11e8-bb1c-ae036e6ca9c2","Mostly Sunny",12,"7:47 pm","7:6 am",1536968597.7,"34","Lethbridge",2018-09-14 17:43:17
"3564","4b4fdd48-ad02-11e8-b92e-529bbd3d25d4","Showers",12,"8:9 pm","6:36 am",1535708599.99,"11","Medicine Hat",2018-08-31 03:43:19
"3565","e14d986a-bc3b-11e8-8f3a-1e0db882a773","Partly Cloudy",8,"7:41 pm","7:16 am",1537382600.39,"30","Red Deer",2018-09-19 12:43:20
"3566","55bd214c-bd37-11e8-91a0-92a45c45dcae","Mostly Cloudy",15,"7:26 pm","7:6 am",1537490599.41,"28","Medicine Hat",2018-09-20 18:43:19
"3567","2f87efc0-b300-11e8-8f0e-fe6cca7c3925","Sunny",25,"8:9 pm","6:56 am",1536367401.36,"32","Red Deer",2018-09-07 18:43:21
"3568","ccd80020-c850-11e8-a19b-820e686a87ec","Cloudy",0,"6:55 pm","7:27 am",1538710999.44,"26","Medicine Hat",2018-10-04 21:43:19
"3569","1dc95fa6-c649-11e8-9a92-eaf87e55bada","Cloudy",-2,"7:12 pm","7:38 am",1538487796.94,"26","Calgary",2018-10-02 07:43:16
"3570","a2e09e86-b22e-11e8-aabc-5acaff5580da","Mostly Cloudy",20,"8:12 pm","6:55 am",1536277400.57,"28","Red Deer",2018-09-06 17:43:20
"3571","4701eaba-ae1f-11e8-b15c-52d2c961a9b6","Breezy",13,"8:24 pm","6:43 am",1535830999.33,"23","Edmonton",2018-09-01 13:43:19
"3572","af34ae6c-abed-11e8-aedd-7a2372363a2c","Cloudy",20,"8:29 pm","6:45 am",1535589796.99,"26","Calgary",2018-08-29 18:43:16
"3573","24ce00d8-c075-11e8-bab8-f6fe6ba6b01b","Partly Cloudy",7,"7:17 pm","7:12 am",1537846999.6,"29","Medicine Hat",2018-09-24 21:43:19
"3574","43955efc-af3c-11e8-9ec8-9a37062c45a2","Cloudy",11,"8:22 pm","6:45 am",1535953400.16,"26","Edmonton",2018-09-02 23:43:20
"3575","2aa38d7e-b5ea-11e8-8c95-d6401a9e98ea","Partly Cloudy",10,"8:0 pm","7:5 am",1536687797.71,"30","Calgary",2018-09-11 11:43:17
"3576","20e081e2-bb0e-11e8-a5bd-1621b355ba70","Mostly Cloudy",3,"7:43 pm","7:13 am",1537252999.03,"27","Edmonton",2018-09-18 00:43:19
"3577","3f6637c4-bd61-11e8-aa16-26d5954e64f9","Showers",9,"7:26 pm","7:6 am",1537508600.79,"11","Medicine Hat",2018-09-20 23:43:20
"3578","fc1b9a46-adec-11e8-9da6-52b2d3f94efd","Breezy",10,"8:24 pm","6:43 am",1535809398.84,"23","Edmonton",2018-09-01 07:43:18
"3579","40701274-b3f3-11e8-a4f9-72f3a188cf1a","Partly Cloudy",11,"8:7 pm","7:0 am",1536471797.43,"29","Calgary",2018-09-08 23:43:17
"3580","cbf28b7a-bfff-11e8-882a-c622a729cc2e","Mostly Cloudy",3,"7:28 pm","7:23 am",1537796599.4,"27","Edmonton",2018-09-24 07:43:19
"3581","6dba1860-b1d2-11e8-9868-52f41986eb6e","Clear",6,"8:5 pm","6:54 am",1536237797.7,"31","Lethbridge",2018-09-06 06:43:17
"3582","98d7c350-c170-11e8-8830-deddd04a9a5e","Cloudy",6,"7:26 pm","7:29 am",1537954997.96,"26","Calgary",2018-09-26 03:43:17
"3583","3f33192a-c77f-11e8-ad31-c25a097bfbe8","Mostly Cloudy",-3,"7:10 pm","7:40 am",1538620996.99,"28","Calgary",2018-10-03 20:43:16
"3584","e41b7a96-c1a2-11e8-ae7f-ea2112319526","Cloudy",8,"7:12 pm","7:15 am",1537976599.07,"26","Medicine Hat",2018-09-26 09:43:19
"3585","03ee71c4-b06a-11e8-8bf6-9e3a22509cd8","Mostly Cloudy",8,"8:16 pm","6:51 am",1536083001.38,"28","Red Deer",2018-09-04 11:43:21
"3586","70a25de6-c274-11e8-b27e-02fb975da852","Rain",6,"7:10 pm","7:16 am",1538066599.65,"12","Medicine Hat",2018-09-27 10:43:19
"3587","0726122e-b11a-11e8-bf7f-62365e4014fd","Partly Cloudy",7,"8:7 pm","6:53 am",1536158598.2,"30","Lethbridge",2018-09-05 08:43:18
"3588","2ad294a8-b41d-11e8-bb60-f6c0f0ab83f2","Partly Cloudy",8,"8:5 pm","6:57 am",1536489800.03,"29","Edmonton",2018-09-09 04:43:20
"3589","e4edf982-c826-11e8-a19b-820e686a87ec","Partly Cloudy",2,"7:6 pm","7:41 am",1538693000.99,"30","Red Deer",2018-10-04 16:43:20
"3590","484bab24-bec1-11e8-b5e4-769102d74736","Cloudy",8,"7:30 pm","7:18 am",1537659798.57,"26","Lethbridge",2018-09-22 17:43:18
"3591","42364110-bc44-11e8-8f3a-1e0db882a773","Sunny",10,"7:40 pm","7:14 am",1537386198.95,"32","Edmonton",2018-09-19 13:43:18
"3592","c196a5c6-b81b-11e8-b969-f6d90b7b43e5","Cloudy",-1,"7:53 pm","7:10 am",1536928998.63,"26","Calgary",2018-09-14 06:43:18
"3593","d5652696-c616-11e8-9a92-eaf87e55bada","Cloudy",-2,"7:10 pm","7:38 am",1538466200.66,"26","Red Deer",2018-10-02 01:43:20
"3594","65a2874c-c114-11e8-9e4a-8e9a168fb4dc","Partly Cloudy",15,"7:23 pm","7:22 am",1537915398.35,"30","Lethbridge",2018-09-25 16:43:18
"3595","93c9d9fa-b1eb-11e8-9868-52f41986eb6e","Sunny",13,"7:56 pm","6:45 am",1536248598.97,"32","Medicine Hat",2018-09-06 09:43:18
"3596","3e17bf9a-b510-11e8-8577-7ac58b32d6a8","Mostly Cloudy",8,"8:2 pm","7:1 am",1536594200.06,"28","Red Deer",2018-09-10 09:43:20
"3597","912742e4-c1dd-11e8-945f-6e95b180beb7","Cloudy",10,"7:24 pm","7:28 am",1538001800.2,"26","Red Deer",2018-09-26 16:43:20
"3598","b2ee7abe-b7d8-11e8-9c9d-ae2e153fb0ec","Cloudy",0,"7:55 pm","7:8 am",1536900197.76,"26","Calgary",2018-09-13 22:43:17
"3599","9468e98e-c28d-11e8-af8a-ce3d81cec342","Cloudy",3,"7:23 pm","7:30 am",1538077397.09,"26","Calgary",2018-09-27 13:43:17
"3600","8280c8cc-c81e-11e8-a19b-820e686a87ec","Cloudy",0,"7:8 pm","7:41 am",1538689399.89,"26","Calgary",2018-10-04 15:43:19
"3601","a616b042-ac5a-11e8-b967-aec47ee002a6","Mostly Sunny",9,"8:27 pm","6:46 am",1535636596.83,"34","Calgary",2018-08-30 07:43:16
"3602","4109b1a8-aba2-11e8-87c5-2e550193c182","Cloudy",13,"8:31 pm","6:38 am",1535557399.9,"26","Edmonton",2018-08-29 09:43:19
"3603","fca90c4a-afb9-11e8-ba0f-228570ea1b01","Cloudy",12,"8:18 pm","6:53 am",1536007397.75,"26","Calgary",2018-09-03 14:43:17
"3604","150a2c50-aad9-11e8-b83a-def8d18b9584","Mostly Cloudy",12,"8:31 pm","6:43 am",1535470997.24,"28","Calgary",2018-08-28 09:43:17
"3605","13ea9f7a-adc3-11e8-bfaa-12104dc19c01","Mostly Cloudy",15,"8:7 pm","6:37 am",1535791399.92,"27","Medicine Hat",2018-09-01 02:43:19
"3606","e92f07a0-b54a-11e8-9a9e-3a57690bc81d","Breezy",21,"7:56 pm","7:0 am",1536619397.92,"23","Lethbridge",2018-09-10 16:43:17
"3607","6a35996a-c1c4-11e8-945f-6e95b180beb7","Mostly Cloudy",15,"7:26 pm","7:29 am",1537990997.44,"28","Calgary",2018-09-26 13:43:17
"3608","fb5bda38-c7fc-11e8-9d4d-1e599fe16f44","Cloudy",0,"6:55 pm","7:27 am",1538674999.76,"26","Medicine Hat",2018-10-04 11:43:19
"3609","1d6ef1b6-af23-11e8-9f8e-5ebfc7b70ef6","Partly Cloudy",17,"8:13 pm","6:48 am",1535942598.73,"30","Lethbridge",2018-09-02 20:43:18
"3610","ced240ec-a989-11e8-8be3-c2f619ffa4c9","Cloudy",17,"8:35 pm","6:40 am",1535326998.03,"26","Calgary",2018-08-26 17:43:18
"3611","b0aca20e-c146-11e8-b9c4-0695ac9baeea","Partly Cloudy",8,"7:23 pm","7:22 am",1537936999.08,"29","Lethbridge",2018-09-25 22:43:19
"3612","4864996a-c545-11e8-93d5-e22a4836f305","Cloudy",1,"7:1 pm","7:23 am",1538376199.28,"26","Medicine Hat",2018-10-01 00:43:19
"3613","9b3fe942-b635-11e8-9d91-3a4116f5c9ff","Rain",13,"7:54 pm","7:2 am",1536720198.9,"12","Lethbridge",2018-09-11 20:43:18
"3614","5d65491a-bafd-11e8-9921-1a8cbe9b64fa","Partly Cloudy",6,"7:32 pm","7:1 am",1537245799.12,"29","Medicine Hat",2018-09-17 22:43:19
"3615","a6617f12-b111-11e8-bf7f-62365e4014fd","Mostly Sunny",5,"8:15 pm","6:50 am",1536154999.88,"34","Edmonton",2018-09-05 07:43:19
"3616","6ab625e0-bff7-11e8-b902-ceefc08da6a7","Cloudy",3,"7:29 pm","7:24 am",1537793000.3,"26","Red Deer",2018-09-24 06:43:20
"3617","68eb089c-b7a6-11e8-af0f-6236181e5cd3","Mostly Cloudy",13,"7:50 pm","7:4 am",1536878598.75,"28","Lethbridge",2018-09-13 16:43:18
"3618","3bf276c4-c04b-11e8-b120-2e7f0493d70c","Partly Cloudy",9,"7:28 pm","7:23 am",1537828999.56,"30","Edmonton",2018-09-24 16:43:19
"3619","fe25e13e-b80a-11e8-b969-f6d90b7b43e5","Partly Cloudy",0,"7:53 pm","7:6 am",1536921798.79,"29","Edmonton",2018-09-14 04:43:18
"3620","cb6d046a-c850-11e8-a19b-820e686a87ec","Partly Cloudy",-3,"7:8 pm","7:41 am",1538710997.07,"29","Calgary",2018-10-04 21:43:17
"3621","45e4e40a-c82f-11e8-a19b-820e686a87ec","Cloudy",2,"6:55 pm","7:27 am",1538696599.64,"26","Medicine Hat",2018-10-04 17:43:19
"3622","9d010fd4-b9cf-11e8-a0e7-8282dfea478d","Cloudy",4,"7:48 pm","7:13 am",1537116197.83,"26","Calgary",2018-09-16 10:43:17
"3623","fe9c76ce-c05b-11e8-b120-2e7f0493d70c","Mostly Cloudy",11,"7:26 pm","7:21 am",1537836198.1,"28","Lethbridge",2018-09-24 18:43:18
"3624","9eaf9cb6-c220-11e8-80f6-2ef8c363d4ff","Cloudy",6,"7:21 pm","7:28 am",1538030599.19,"26","Edmonton",2018-09-27 00:43:19
"3625","283b63c8-bf58-11e8-90aa-124b4fe66148","Partly Cloudy",8,"7:28 pm","7:19 am",1537724598.78,"30","Lethbridge",2018-09-23 11:43:18
"3626","422482aa-c495-11e8-ac7a-daaf0d411ee8","Mostly Cloudy",-3,"7:17 pm","7:35 am",1538300597.37,"27","Calgary",2018-09-30 03:43:17
"3627","32cbb1c6-b1e3-11e8-9868-52f41986eb6e","Mostly Cloudy",7,"8:12 pm","6:55 am",1536245000.27,"28","Red Deer",2018-09-06 08:43:20
"3628","c84e933a-c7a0-11e8-ad31-c25a097bfbe8","Cloudy",-6,"6:55 pm","7:27 am",1538635400.41,"26","Medicine Hat",2018-10-04 00:43:20
"3629","3cc6e38c-c04b-11e8-b120-2e7f0493d70c","Mostly Sunny",10,"7:29 pm","7:24 am",1537829000.95,"34","Red Deer",2018-09-24 16:43:20
"3630","8a169e80-b258-11e8-a56f-e63e01dff2e9","Clear",15,"8:5 pm","6:54 am",1536295397.84,"31","Lethbridge",2018-09-06 22:43:17
"3631","e9a1fd08-c41f-11e8-805f-025dd6774da2","Partly Cloudy",3,"7:19 pm","7:33 am",1538250197.75,"30","Calgary",2018-09-29 13:43:17
"3632","aff952a2-b8f5-11e8-b919-02fd58f15880","Mostly Cloudy",8,"7:37 pm","6:58 am",1537022599.37,"28","Medicine Hat",2018-09-15 08:43:19
"3633","5b88a782-c46b-11e8-ac7a-daaf0d411ee8","Mostly Clear",-3,"7:17 pm","7:33 am",1538282601.1,"33","Red Deer",2018-09-29 22:43:21
"3634","8bd9df3e-bc76-11e8-9c91-8a8178082c2e","Mostly Cloudy",8,"7:42 pm","7:17 am",1537407797.33,"28","Calgary",2018-09-19 19:43:17
"3635","b4468b88-b321-11e8-8f0e-fe6cca7c3925","Clear",16,"8:9 pm","6:59 am",1536381797.46,"31","Calgary",2018-09-07 22:43:17
"3636","526aefe0-b7d0-11e8-9c9d-ae2e153fb0ec","Partly Cloudy",8,"7:41 pm","6:55 am",1536896599.86,"29","Medicine Hat",2018-09-13 21:43:19
"3637","d9a7c08c-c6c6-11e8-983f-9e283736f851","Snow Showers",0,"6:59 pm","7:24 am",1538541799.23,"14","Medicine Hat",2018-10-02 22:43:19
"3638","843800e2-c367-11e8-8f8b-924eb8b2cf9b","Cloudy",7,"7:20 pm","7:31 am",1538171000.21,"26","Red Deer",2018-09-28 15:43:20
"3639","892d4778-c417-11e8-805f-025dd6774da2","Partly Cloudy",2,"7:17 pm","7:33 am",1538246599.95,"30","Red Deer",2018-09-29 12:43:19
"3640","90a02fc2-c861-11e8-9122-ea699701a04a","Clear",-1,"7:4 pm","7:41 am",1538718199.86,"31","Edmonton",2018-10-04 23:43:19
"3641","985a5150-aa4a-11e8-a482-e23d0375db13","Cloudy",12,"8:36 pm","6:34 am",1535409799.52,"26","Edmonton",2018-08-27 16:43:19
"3642","ef0eab64-c4cf-11e8-b7d9-6285214bf870","Cloudy",-1,"7:12 pm","7:30 am",1538325798.28,"26","Lethbridge",2018-09-30 10:43:18
"3643","6e8266fc-a968-11e8-b813-12471a25afc7","Mostly Cloudy",20,"8:28 pm","6:38 am",1535312663.05,"28","Lethbridge",2018-08-26 13:44:23
"3644","d3e16cb0-bf92-11e8-b297-aa7de8738351","Mostly Sunny",8,"7:32 pm","7:24 am",1537749797.57,"34","Calgary",2018-09-23 18:43:17
"3645","3b808b4e-acbf-11e8-bee3-faa132879c00","Mostly Cloudy",17,"8:27 pm","6:46 am",1535679797.18,"28","Calgary",2018-08-30 19:43:17
"3646","b04ff370-aa20-11e8-bc11-fe8c1293f210","Cloudy",8,"8:34 pm","6:38 am",1535391800.85,"26","Red Deer",2018-08-27 11:43:20
"3647","47af527e-b4a3-11e8-b80d-52143dec33ac","Mostly Sunny",10,"8:5 pm","7:0 am",1536547401.01,"34","Red Deer",2018-09-09 20:43:21
"3648","1039a7d0-c606-11e8-91d3-262265462f46","Cloudy",1,"7:10 pm","7:31 am",1538458997.91,"26","Lethbridge",2018-10-01 23:43:17
"3649","f3158252-b4dd-11e8-8577-7ac58b32d6a8","Mostly Cloudy",7,"8:2 pm","6:59 am",1536572599.38,"27","Edmonton",2018-09-10 03:43:19
"3650","a3bc7ad8-c49d-11e8-ac7a-daaf0d411ee8","Mostly Cloudy",-3,"7:17 pm","7:35 am",1538304197.07,"27","Calgary",2018-09-30 04:43:17
"3651","ab6637fe-c71a-11e8-a383-a2e49549f8c2","Sunny",-7,"7:10 pm","7:40 am",1538577799.35,"32","Calgary",2018-10-03 08:43:19
"3652","4179a88c-aba2-11e8-87c5-2e550193c182","Partly Cloudy",15,"8:13 pm","6:33 am",1535557400.63,"30","Medicine Hat",2018-08-29 09:43:20
"3653","28ef5636-c7a9-11e8-91cb-bed55c82e76a","Cloudy",-4,"7:4 pm","7:36 am",1538638998.5,"26","Lethbridge",2018-10-04 01:43:18
"3654","104523d2-b731-11e8-8ca0-ceda79ebd692","Partly Cloudy",5,"7:50 pm","7:4 am",1536828198.9,"29","Lethbridge",2018-09-13 02:43:18
"3655","b77ed838-b037-11e8-92d7-a6aa23150927","Mostly Cloudy",6,"8:16 pm","6:54 am",1536061398.3,"27","Calgary",2018-09-04 05:43:18
"3656","1b6cd6ba-b3da-11e8-a4f9-72f3a188cf1a","Partly Cloudy",16,"8:7 pm","7:0 am",1536460997.92,"30","Calgary",2018-09-08 20:43:17
"3657","0d3f0e78-c26c-11e8-b27e-02fb975da852","Snow Showers",3,"7:23 pm","7:30 am",1538062996.93,"14","Calgary",2018-09-27 09:43:16
"3658","b94b374e-ab80-11e8-b988-f2ac982f60ec","Mostly Cloudy",11,"8:31 pm","6:38 am",1535542998.77,"27","Edmonton",2018-08-29 05:43:18
"3659","1203eda6-b8fe-11e8-b919-02fd58f15880","Snow Showers",1,"7:50 pm","7:7 am",1537026199.83,"14","Edmonton",2018-09-15 09:43:19
"3660","be0cdac2-b2b4-11e8-8ab9-4e5fe7d72624","Sunny",14,"8:3 pm","6:56 am",1536334998.72,"32","Lethbridge",2018-09-07 09:43:18
"3661","18cfea0c-c599-11e8-a771-02e425426ed6","Cloudy",-1,"7:14 pm","7:36 am",1538412197.17,"26","Calgary",2018-10-01 10:43:17
"3662","8095f0ac-af2b-11e8-9ec8-9a37062c45a2","Mostly Clear",13,"8:5 pm","6:39 am",1535946201.06,"33","Medicine Hat",2018-09-02 21:43:21
"3663","1f82392c-b941-11e8-884c-ea7cfb15f3e4","Cloudy",1,"7:50 pm","7:7 am",1537054998.74,"26","Edmonton",2018-09-15 17:43:18
"3664","ea76f67c-b54a-11e8-9a9e-3a57690bc81d","Cloudy",13,"8:2 pm","7:1 am",1536619400.07,"26","Red Deer",2018-09-10 16:43:20
"3665","61d68a96-acd8-11e8-b92e-529bbd3d25d4","Partly Cloudy",14,"8:20 pm","6:44 am",1535690598.92,"29","Lethbridge",2018-08-30 22:43:18
"3666","27a052e4-bd8b-11e8-aa16-26d5954e64f9","Mostly Cloudy",7,"7:23 pm","7:7 am",1537526599.77,"27","Medicine Hat",2018-09-21 04:43:19
"3667","449873d0-ac52-11e8-b967-aec47ee002a6","Partly Cloudy",8,"8:27 pm","6:46 am",1535632997.29,"29","Calgary",2018-08-30 06:43:17
"3668","83243a3e-bce3-11e8-9f18-02ec64aa7b9f","Cloudy",2,"7:39 pm","7:19 am",1537454597.86,"26","Calgary",2018-09-20 08:43:17
"3669","269f1f4a-c242-11e8-b27e-02fb975da852","Rain",6,"7:10 pm","7:16 am",1538045000.64,"12","Medicine Hat",2018-09-27 04:43:20
"3670","493902a4-ba0a-11e8-a4fb-4e41101ef2ab","Cloudy",6,"7:48 pm","7:13 am",1537141397.57,"26","Calgary",2018-09-16 17:43:17
"3671","6ba0c130-c1c4-11e8-945f-6e95b180beb7","Cloudy",15,"7:12 pm","7:15 am",1537990999.82,"26","Medicine Hat",2018-09-26 13:43:19
"3672","c41c1e0c-ace0-11e8-b92e-529bbd3d25d4","Cloudy",10,"8:28 pm","6:43 am",1535694199.76,"26","Red Deer",2018-08-30 23:43:19
"3673","d51e89ea-c15f-11e8-8830-deddd04a9a5e","Mostly Cloudy",7,"7:26 pm","7:29 am",1537947797.64,"27","Calgary",2018-09-26 01:43:17
"3674","0dd8337e-ab46-11e8-9c4b-a6b3487ee120","Cloudy",12,"8:32 pm","6:40 am",1535517800.31,"26","Red Deer",2018-08-28 22:43:20
"3675","6f44bd58-ba23-11e8-b1c1-3ee927ef7a29","Cloudy",5,"7:48 pm","7:13 am",1537152198.82,"26","Calgary",2018-09-16 20:43:18
"3676","011c55b8-a9cd-11e8-a488-e6c384b06138","Showers",8,"8:33 pm","6:42 am",1535355858.68,"11","Calgary",2018-08-27 01:44:18
"3677","122cdd3e-c14f-11e8-b9c4-0695ac9baeea","Mostly Cloudy",7,"7:26 pm","7:25 am",1537940598.63,"27","Edmonton",2018-09-25 23:43:18
"3678","25311d62-ab1c-11e8-903f-36b368f482c1","Partly Cloudy",20,"8:15 pm","6:31 am",1535499800.62,"30","Medicine Hat",2018-08-28 17:43:20
"3679","4197793e-b5c0-11e8-848f-96017969637d","Mostly Cloudy",3,"8:0 pm","7:5 am",1536669797.36,"27","Calgary",2018-09-11 06:43:17
"3680","73c1cbda-b282-11e8-ab0a-1e678d4a9ebc","Clear",15,"7:54 pm","6:46 am",1536313399.24,"31","Medicine Hat",2018-09-07 03:43:19
"3681","9b76ba56-c50a-11e8-96fd-c610f6a27369","Cloudy",0,"7:12 pm","7:30 am",1538350998.34,"26","Lethbridge",2018-09-30 17:43:18
"3682","00534e4e-b354-11e8-8002-560f388e79e7","Cloudy",11,"8:7 pm","6:55 am",1536403399.89,"26","Edmonton",2018-09-08 04:43:19
"3683","d7fe8c40-b90e-11e8-a64c-f2dd6f2994d8","Cloudy",3,"7:50 pm","7:9 am",1537033403.93,"26","Red Deer",2018-09-15 11:43:23
